,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
13384,57,technician,married,secondary,no,950,yes,no,cellular,9,jul,1272,1,-1,0,unknown,0
24638,40,housemaid,married,secondary,no,1029,yes,yes,cellular,17,nov,117,2,117,3,failure,0
37498,39,blue-collar,married,secondary,no,0,yes,no,cellular,13,may,513,3,176,2,failure,0
10229,45,services,married,primary,no,116,yes,no,unknown,11,jun,287,3,-1,0,unknown,0
45077,20,student,single,secondary,no,88,no,no,telephone,21,oct,621,1,181,4,other,0
15594,25,blue-collar,married,secondary,no,895,no,no,cellular,21,jul,317,3,-1,0,unknown,0
26389,35,blue-collar,married,secondary,no,5304,yes,no,cellular,20,nov,340,1,183,2,failure,0
42849,44,technician,married,tertiary,no,1818,yes,yes,cellular,3,feb,508,1,92,4,failure,1
41317,43,technician,divorced,secondary,no,1612,no,no,cellular,28,aug,119,2,95,3,success,0
11128,36,blue-collar,married,primary,no,1707,no,no,unknown,18,jun,190,2,-1,0,unknown,0
33589,32,management,single,tertiary,no,0,yes,no,cellular,20,apr,415,2,-1,0,unknown,0
14189,46,services,married,primary,no,830,yes,yes,cellular,11,jul,211,2,-1,0,unknown,0
26730,43,blue-collar,married,secondary,no,3311,yes,no,telephone,20,nov,105,2,184,3,other,0
24573,52,technician,married,secondary,no,1818,no,yes,cellular,17,nov,189,2,111,4,failure,0
2730,44,blue-collar,single,secondary,no,633,yes,no,unknown,13,may,1032,1,-1,0,unknown,0
11642,41,admin.,married,secondary,no,4178,no,no,unknown,20,jun,168,2,-1,0,unknown,0
354,59,unknown,divorced,unknown,no,27,no,no,unknown,5,may,347,3,-1,0,unknown,0
30221,26,blue-collar,single,tertiary,no,1527,no,no,cellular,5,feb,167,1,-1,0,unknown,0
21680,34,management,single,tertiary,no,-292,yes,no,cellular,19,aug,181,6,-1,0,unknown,0
37369,57,blue-collar,married,primary,no,649,yes,no,cellular,13,may,169,2,-1,0,unknown,0
6753,52,blue-collar,married,secondary,no,310,yes,no,unknown,28,may,211,4,-1,0,unknown,0
41233,27,management,single,tertiary,no,377,no,no,cellular,21,aug,171,3,91,1,failure,0
17510,32,blue-collar,single,primary,no,882,no,yes,cellular,29,jul,80,8,-1,0,unknown,0
34022,33,management,single,tertiary,no,1431,no,no,cellular,30,apr,94,1,85,2,failure,0
30695,55,entrepreneur,married,secondary,no,8104,no,no,cellular,6,feb,213,2,-1,0,unknown,0
36036,60,admin.,married,secondary,no,-396,yes,no,cellular,11,may,443,1,350,1,failure,0
25690,41,blue-collar,married,primary,no,1491,yes,no,cellular,19,nov,145,2,-1,0,unknown,0
30165,33,management,married,secondary,no,165,yes,no,telephone,5,feb,126,3,258,15,other,0
19687,33,management,married,tertiary,no,5,yes,no,unknown,7,aug,12,1,-1,0,unknown,0
2791,55,blue-collar,divorced,secondary,no,7378,no,no,unknown,14,may,316,3,-1,0,unknown,0
33780,76,management,married,unknown,no,1780,yes,no,telephone,23,apr,413,3,-1,0,unknown,1
43187,37,management,single,tertiary,no,1027,yes,no,cellular,2,mar,313,1,152,2,success,1
38851,43,blue-collar,married,primary,no,714,yes,no,cellular,18,may,16,6,362,28,failure,0
22929,52,blue-collar,married,primary,no,1401,no,no,cellular,26,aug,77,8,-1,0,unknown,0
14741,44,management,married,tertiary,no,764,no,yes,cellular,15,jul,97,5,-1,0,unknown,0
23899,47,management,divorced,tertiary,no,310,no,no,cellular,29,aug,136,2,-1,0,unknown,0
5266,33,blue-collar,married,primary,no,463,yes,no,unknown,23,may,230,1,-1,0,unknown,0
3426,54,blue-collar,divorced,primary,no,190,yes,no,unknown,15,may,196,2,-1,0,unknown,0
43417,50,blue-collar,married,primary,no,82,no,no,telephone,5,apr,456,1,-1,0,unknown,1
23796,41,technician,single,tertiary,no,1026,no,no,cellular,29,aug,59,6,-1,0,unknown,0
12737,42,blue-collar,divorced,unknown,no,0,no,no,cellular,7,jul,64,2,-1,0,unknown,0
44228,42,management,married,unknown,no,1519,no,no,cellular,19,jul,268,1,-1,0,unknown,1
22653,50,management,married,tertiary,no,135,no,no,cellular,25,aug,162,4,-1,0,unknown,0
6245,51,management,married,tertiary,no,0,no,no,unknown,27,may,68,5,-1,0,unknown,0
4569,48,management,divorced,primary,no,432,yes,no,unknown,20,may,152,2,-1,0,unknown,0
24348,51,services,divorced,secondary,no,518,yes,no,telephone,17,nov,76,1,-1,0,unknown,0
12642,30,admin.,single,tertiary,no,218,no,no,unknown,4,jul,137,2,-1,0,unknown,0
19367,48,blue-collar,married,secondary,no,2054,yes,no,cellular,6,aug,127,2,-1,0,unknown,0
21001,35,management,single,secondary,no,1189,no,yes,cellular,14,aug,92,2,-1,0,unknown,0
33833,54,admin.,married,secondary,no,276,yes,yes,cellular,27,apr,66,1,-1,0,unknown,0
25910,48,management,married,secondary,no,0,no,no,cellular,19,nov,20,4,-1,0,unknown,0
14704,36,services,married,secondary,no,297,yes,yes,cellular,15,jul,157,5,-1,0,unknown,0
890,29,student,single,secondary,no,872,yes,no,unknown,7,may,230,1,-1,0,unknown,0
40596,46,admin.,divorced,secondary,no,2196,no,no,cellular,28,jul,573,5,-1,0,unknown,1
32973,33,services,married,secondary,no,90,yes,no,cellular,17,apr,170,2,263,2,failure,0
32912,29,admin.,single,secondary,no,3432,yes,no,cellular,17,apr,139,2,-1,0,unknown,0
20537,33,management,married,tertiary,no,1399,no,no,cellular,12,aug,436,4,-1,0,unknown,0
20279,31,management,single,tertiary,no,498,no,no,cellular,11,aug,182,2,-1,0,unknown,0
12241,44,blue-collar,married,primary,no,2657,yes,no,unknown,20,jun,202,2,-1,0,unknown,0
44605,23,management,single,tertiary,no,377,no,no,unknown,28,aug,7,1,-1,0,unknown,0
36778,44,admin.,married,secondary,no,1380,yes,no,cellular,12,may,240,1,-1,0,unknown,0
14976,38,admin.,married,secondary,no,0,yes,no,telephone,16,jul,284,8,-1,0,unknown,0
1175,39,blue-collar,married,secondary,no,125,yes,no,unknown,8,may,142,1,-1,0,unknown,0
25626,55,services,divorced,tertiary,no,1983,yes,no,telephone,19,nov,123,1,-1,0,unknown,0
30339,26,unemployed,married,primary,no,440,no,no,cellular,5,feb,143,1,-1,0,unknown,0
501,32,technician,single,unknown,no,-170,no,no,unknown,6,may,46,1,-1,0,unknown,0
25219,40,technician,single,secondary,no,2141,no,no,cellular,18,nov,107,3,-1,0,unknown,0
5907,24,technician,single,secondary,no,-256,yes,no,unknown,26,may,110,2,-1,0,unknown,0
23347,55,retired,married,secondary,no,120,no,no,cellular,27,aug,43,3,-1,0,unknown,0
32315,48,services,married,secondary,no,543,yes,no,cellular,16,apr,152,1,336,1,failure,0
6132,39,technician,married,secondary,no,214,yes,no,unknown,27,may,386,11,-1,0,unknown,0
34476,42,admin.,single,secondary,no,151,yes,no,telephone,5,may,227,3,-1,0,unknown,0
2269,32,admin.,single,secondary,no,1466,yes,no,unknown,12,may,264,2,-1,0,unknown,0
40421,42,entrepreneur,married,secondary,no,2959,yes,no,telephone,2,jul,711,1,342,1,failure,1
25585,41,admin.,married,secondary,no,80,no,no,cellular,19,nov,202,1,-1,0,unknown,0
8877,28,management,single,tertiary,no,-227,yes,no,unknown,4,jun,298,2,-1,0,unknown,0
9391,38,blue-collar,married,primary,no,8251,no,no,unknown,6,jun,194,3,-1,0,unknown,0
15258,35,housemaid,married,tertiary,no,20,yes,yes,cellular,17,jul,505,3,-1,0,unknown,0
31303,28,management,single,secondary,no,171,no,no,cellular,10,mar,93,1,-1,0,unknown,1
7064,34,technician,single,secondary,no,1386,yes,yes,unknown,28,may,185,6,-1,0,unknown,0
28028,30,blue-collar,married,secondary,no,6,yes,no,cellular,28,jan,241,3,-1,0,unknown,0
19509,39,management,married,tertiary,no,1572,no,no,cellular,7,aug,1462,4,-1,0,unknown,0
22186,39,technician,married,secondary,no,564,no,no,cellular,21,aug,86,4,-1,0,unknown,0
21197,32,management,single,secondary,no,1473,no,no,cellular,14,aug,253,7,-1,0,unknown,0
38329,29,blue-collar,single,primary,no,-24,yes,no,cellular,15,may,325,1,-1,0,unknown,0
12928,31,management,married,tertiary,no,-513,no,yes,cellular,7,jul,124,1,-1,0,unknown,0
37722,28,admin.,single,secondary,no,3,no,no,cellular,14,may,138,2,-1,0,unknown,0
4384,31,management,single,secondary,no,0,yes,no,unknown,20,may,150,1,-1,0,unknown,0
36588,33,entrepreneur,married,tertiary,no,12,yes,no,cellular,12,may,137,1,-1,0,unknown,0
17363,52,technician,married,secondary,no,475,yes,no,cellular,28,jul,121,3,-1,0,unknown,0
7439,45,admin.,married,secondary,no,5244,yes,no,unknown,29,may,18,16,-1,0,unknown,0
17624,59,admin.,divorced,secondary,no,1525,no,no,telephone,29,jul,90,2,-1,0,unknown,0
44298,33,services,single,unknown,no,2297,no,no,cellular,27,jul,527,1,-1,0,unknown,1
39759,46,admin.,divorced,secondary,no,3280,no,no,cellular,1,jun,110,1,-1,0,unknown,0
33381,32,admin.,married,secondary,no,3052,yes,yes,cellular,20,apr,253,3,151,4,failure,0
18218,33,management,divorced,secondary,no,321,no,yes,cellular,30,jul,151,10,-1,0,unknown,0
2952,42,blue-collar,married,primary,no,505,yes,no,unknown,14,may,521,2,-1,0,unknown,0
22619,30,management,divorced,tertiary,no,0,no,no,cellular,22,aug,209,2,-1,0,unknown,0
5370,26,student,single,tertiary,no,1570,yes,no,unknown,23,may,81,1,-1,0,unknown,0
35533,42,unemployed,married,secondary,no,356,yes,no,cellular,7,may,787,3,356,2,failure,1
10755,35,self-employed,married,tertiary,no,333,no,no,unknown,17,jun,78,5,-1,0,unknown,0
34598,41,blue-collar,divorced,primary,no,169,yes,no,cellular,5,may,71,1,-1,0,unknown,0
33253,28,self-employed,married,tertiary,no,232,yes,yes,cellular,20,apr,219,1,-1,0,unknown,0
12484,40,services,single,secondary,no,-27,no,yes,unknown,1,jul,221,1,-1,0,unknown,0
21982,55,admin.,married,secondary,no,51,no,no,cellular,20,aug,94,2,-1,0,unknown,0
39126,35,entrepreneur,single,tertiary,no,3302,yes,yes,cellular,18,may,207,3,-1,0,unknown,0
16359,38,management,married,tertiary,no,246,yes,no,unknown,23,jul,717,8,-1,0,unknown,0
42465,35,technician,married,secondary,no,13658,yes,no,telephone,9,dec,220,2,-1,0,unknown,0
26933,54,technician,single,secondary,no,2237,no,no,cellular,21,nov,149,5,-1,0,unknown,0
144,59,blue-collar,married,secondary,no,57,yes,no,unknown,5,may,98,1,-1,0,unknown,0
38323,38,technician,single,secondary,no,1270,yes,yes,cellular,15,may,164,1,337,6,other,0
42219,33,services,married,secondary,no,1076,no,no,cellular,11,nov,131,1,96,5,failure,1
18326,50,technician,married,secondary,no,1518,no,yes,cellular,31,jul,321,2,-1,0,unknown,0
17396,49,blue-collar,single,primary,no,-165,yes,yes,cellular,28,jul,151,3,-1,0,unknown,0
22811,33,technician,single,tertiary,no,6,no,no,cellular,25,aug,30,4,-1,0,unknown,0
14335,34,services,single,secondary,no,313,yes,no,cellular,14,jul,634,3,-1,0,unknown,0
2527,28,blue-collar,single,secondary,no,416,yes,no,unknown,13,may,452,2,-1,0,unknown,0
27141,35,services,single,secondary,no,1354,no,yes,cellular,21,nov,278,6,-1,0,unknown,0
1489,34,blue-collar,married,secondary,no,129,yes,no,unknown,8,may,71,2,-1,0,unknown,0
9527,28,blue-collar,single,secondary,no,3430,yes,no,unknown,6,jun,72,6,-1,0,unknown,0
7220,51,technician,married,secondary,no,2402,yes,no,unknown,29,may,118,1,-1,0,unknown,0
31044,41,technician,married,secondary,no,1066,no,no,cellular,11,feb,109,3,-1,0,unknown,1
36079,37,blue-collar,married,primary,no,0,no,no,telephone,11,may,108,2,306,1,failure,0
24337,58,admin.,married,secondary,no,4962,no,yes,cellular,17,nov,112,1,-1,0,unknown,0
12555,40,services,divorced,secondary,no,1155,no,yes,unknown,3,jul,251,1,-1,0,unknown,0
22807,34,housemaid,single,tertiary,no,43,no,no,cellular,25,aug,198,8,-1,0,unknown,0
25414,31,management,married,tertiary,no,1164,yes,yes,cellular,18,nov,141,2,123,3,failure,0
41102,70,entrepreneur,married,tertiary,no,15265,no,no,cellular,17,aug,551,2,-1,0,unknown,0
25630,50,management,married,secondary,no,1580,no,yes,cellular,19,nov,79,3,-1,0,unknown,0
25478,30,management,married,tertiary,no,314,no,no,cellular,19,nov,364,2,175,2,success,0
12053,45,admin.,married,unknown,no,1577,no,no,unknown,20,jun,16,4,-1,0,unknown,0
20928,36,management,married,tertiary,no,396,no,no,cellular,13,aug,67,5,-1,0,unknown,0
30083,31,technician,single,primary,no,449,yes,no,cellular,4,feb,140,4,252,1,failure,0
7155,51,blue-collar,married,secondary,no,2237,yes,no,unknown,29,may,619,1,-1,0,unknown,0
41119,36,admin.,married,secondary,no,953,yes,no,cellular,17,aug,80,1,81,2,failure,0
5040,28,blue-collar,single,primary,no,722,yes,no,unknown,21,may,150,1,-1,0,unknown,0
30606,35,management,single,tertiary,no,3,yes,yes,cellular,6,feb,217,1,-1,0,unknown,0
17487,44,admin.,married,secondary,no,251,no,yes,telephone,28,jul,122,3,-1,0,unknown,0
36767,33,blue-collar,married,secondary,no,1240,yes,no,cellular,12,may,844,1,-1,0,unknown,1
17703,57,services,married,secondary,no,1301,yes,no,cellular,29,jul,63,2,-1,0,unknown,0
13174,33,entrepreneur,divorced,tertiary,no,37,no,yes,cellular,8,jul,1082,1,-1,0,unknown,1
32065,24,management,married,unknown,no,448,no,no,cellular,14,apr,324,1,-1,0,unknown,1
29944,22,admin.,single,tertiary,no,897,yes,no,cellular,4,feb,133,4,-1,0,unknown,1
20970,53,blue-collar,married,secondary,no,427,no,yes,cellular,14,aug,360,4,-1,0,unknown,0
24715,46,self-employed,married,tertiary,no,0,yes,yes,cellular,17,nov,258,1,-1,0,unknown,0
9792,39,housemaid,married,secondary,no,633,no,no,unknown,9,jun,233,1,-1,0,unknown,0
29035,54,technician,married,secondary,no,306,no,no,cellular,2,feb,107,1,-1,0,unknown,0
5042,30,services,married,secondary,no,702,yes,no,unknown,21,may,573,1,-1,0,unknown,0
11235,53,blue-collar,divorced,secondary,no,517,yes,no,unknown,18,jun,188,2,-1,0,unknown,0
7743,43,admin.,married,secondary,no,25741,yes,no,unknown,30,may,464,2,-1,0,unknown,0
31525,58,technician,married,secondary,no,1,no,no,cellular,2,apr,333,1,64,2,failure,0
25153,48,blue-collar,married,secondary,no,3008,yes,yes,cellular,18,nov,163,1,187,3,failure,0
11647,37,entrepreneur,married,tertiary,no,2685,no,no,unknown,20,jun,187,2,-1,0,unknown,0
3211,47,management,divorced,tertiary,no,107,no,no,unknown,15,may,246,1,-1,0,unknown,0
21723,47,technician,divorced,secondary,no,266,no,no,cellular,19,aug,88,1,-1,0,unknown,0
4152,28,student,single,tertiary,no,836,yes,no,unknown,19,may,36,1,-1,0,unknown,0
43973,43,services,married,secondary,no,774,no,no,cellular,24,jun,482,1,91,2,success,1
29177,40,services,married,secondary,no,683,yes,no,cellular,2,feb,299,2,-1,0,unknown,0
27587,35,entrepreneur,single,primary,no,5,no,no,cellular,21,nov,140,3,-1,0,unknown,0
37896,37,management,divorced,tertiary,no,-42,yes,no,cellular,14,may,668,2,-1,0,unknown,1
38626,47,blue-collar,married,primary,no,537,yes,no,telephone,15,may,49,3,-1,0,unknown,0
8037,29,management,single,tertiary,no,144,yes,no,unknown,2,jun,105,3,-1,0,unknown,0
14830,28,admin.,married,secondary,yes,105,no,no,cellular,16,jul,130,1,-1,0,unknown,0
28604,31,blue-collar,married,secondary,no,519,yes,no,cellular,29,jan,623,2,-1,0,unknown,0
16399,26,services,single,secondary,no,127,yes,yes,cellular,23,jul,85,3,-1,0,unknown,0
18597,55,technician,married,tertiary,no,804,no,no,cellular,31,jul,245,5,-1,0,unknown,0
26763,45,unemployed,married,tertiary,no,3559,yes,yes,cellular,20,nov,264,1,-1,0,unknown,0
2081,43,technician,single,tertiary,no,16,yes,no,unknown,12,may,282,4,-1,0,unknown,0
6847,34,admin.,single,secondary,yes,7,no,no,unknown,28,may,285,2,-1,0,unknown,0
2385,42,unemployed,married,secondary,no,135,yes,no,unknown,13,may,259,6,-1,0,unknown,0
9414,35,self-employed,married,secondary,no,116,no,no,unknown,6,jun,361,1,-1,0,unknown,0
811,45,self-employed,divorced,secondary,no,-139,yes,no,unknown,7,may,152,3,-1,0,unknown,0
41385,63,entrepreneur,married,primary,no,2287,no,no,telephone,1,sep,490,1,-1,0,unknown,0
12163,42,blue-collar,married,secondary,no,525,yes,no,unknown,20,jun,10,6,-1,0,unknown,0
22498,38,self-employed,married,tertiary,no,656,yes,no,cellular,22,aug,508,7,-1,0,unknown,0
173,35,retired,single,primary,no,434,no,no,unknown,5,may,138,1,-1,0,unknown,0
22975,31,entrepreneur,married,tertiary,no,-231,yes,no,cellular,26,aug,221,2,-1,0,unknown,0
4448,32,services,married,secondary,no,364,yes,no,unknown,20,may,466,1,-1,0,unknown,0
28611,57,technician,divorced,secondary,no,77,yes,yes,cellular,29,jan,168,3,246,2,failure,0
2265,33,management,single,tertiary,no,4128,yes,no,unknown,12,may,456,6,-1,0,unknown,0
9086,55,housemaid,single,primary,no,0,no,no,unknown,5,jun,247,1,-1,0,unknown,0
8844,27,blue-collar,single,primary,no,881,yes,no,unknown,4,jun,156,3,-1,0,unknown,0
8409,35,admin.,single,secondary,no,182,yes,no,unknown,3,jun,117,1,-1,0,unknown,0
32064,75,retired,divorced,secondary,no,105,no,no,cellular,14,apr,232,1,-1,0,unknown,0
15621,35,management,married,tertiary,no,1582,no,no,telephone,21,jul,37,1,-1,0,unknown,0
20686,32,technician,married,secondary,no,3095,no,no,cellular,12,aug,204,10,-1,0,unknown,0
17737,54,admin.,married,unknown,no,1044,yes,no,cellular,29,jul,597,5,-1,0,unknown,0
10689,40,services,married,unknown,no,4075,yes,no,unknown,16,jun,162,3,-1,0,unknown,0
44584,32,student,single,secondary,no,14,no,no,cellular,19,aug,144,3,136,1,other,0
8188,34,technician,single,secondary,yes,264,no,no,unknown,2,jun,131,2,-1,0,unknown,0
31435,32,management,single,tertiary,no,1613,no,no,cellular,30,mar,253,2,129,5,failure,0
13608,26,blue-collar,married,secondary,no,1101,no,no,telephone,9,jul,206,1,-1,0,unknown,0
4413,32,management,divorced,primary,no,137,yes,no,unknown,20,may,13,12,-1,0,unknown,0
27110,39,blue-collar,married,primary,no,694,yes,no,cellular,21,nov,44,1,-1,0,unknown,0
20846,40,management,divorced,tertiary,no,862,yes,no,cellular,13,aug,98,2,-1,0,unknown,0
39458,26,blue-collar,single,tertiary,no,567,no,no,cellular,25,may,421,1,-1,0,unknown,1
11902,58,retired,married,primary,no,741,no,no,unknown,20,jun,81,2,-1,0,unknown,0
5102,36,blue-collar,single,primary,no,20,yes,no,unknown,21,may,87,14,-1,0,unknown,0
3804,27,technician,single,secondary,no,1742,yes,no,unknown,16,may,787,1,-1,0,unknown,1
14001,37,management,married,tertiary,no,1403,yes,no,cellular,10,jul,91,15,-1,0,unknown,0
32155,41,blue-collar,married,secondary,no,2689,yes,no,cellular,15,apr,135,1,-1,0,unknown,1
9353,27,services,single,secondary,no,482,yes,no,unknown,6,jun,220,2,-1,0,unknown,0
16179,31,admin.,married,secondary,no,-241,yes,no,cellular,22,jul,1287,5,-1,0,unknown,0
6202,36,admin.,married,secondary,no,1867,yes,yes,unknown,27,may,243,2,-1,0,unknown,0
11010,52,services,married,tertiary,no,2801,yes,yes,unknown,17,jun,311,2,-1,0,unknown,0
9048,60,housemaid,married,tertiary,no,443,no,no,unknown,5,jun,60,1,-1,0,unknown,0
20784,34,technician,single,tertiary,no,2658,yes,no,cellular,13,aug,690,2,-1,0,unknown,0
27227,58,technician,married,tertiary,no,289,no,no,telephone,21,nov,182,2,-1,0,unknown,0
13670,41,blue-collar,single,primary,no,74,no,no,unknown,9,jul,193,4,-1,0,unknown,0
39812,53,admin.,married,secondary,no,2851,no,yes,telephone,1,jun,89,1,119,1,failure,0
8202,32,technician,married,secondary,no,381,yes,no,unknown,2,jun,347,2,-1,0,unknown,0
33995,55,unknown,married,tertiary,no,3567,no,no,cellular,30,apr,85,1,-1,0,unknown,0
16529,27,self-employed,single,tertiary,no,1,yes,no,cellular,23,jul,171,4,-1,0,unknown,0
22739,49,housemaid,married,secondary,no,905,no,no,cellular,25,aug,102,4,-1,0,unknown,0
33818,37,admin.,married,tertiary,no,3913,yes,no,cellular,27,apr,124,1,-1,0,unknown,1
44248,24,admin.,single,secondary,no,1055,no,no,cellular,21,jul,338,1,-1,0,unknown,0
32426,42,technician,divorced,secondary,no,611,yes,no,cellular,16,apr,804,2,262,5,failure,0
43528,31,admin.,single,secondary,no,410,no,no,cellular,23,apr,342,1,-1,0,unknown,1
7891,42,blue-collar,married,secondary,no,1958,yes,no,unknown,30,may,124,3,-1,0,unknown,0
6204,39,blue-collar,married,primary,no,34,yes,no,unknown,27,may,114,1,-1,0,unknown,0
26835,32,blue-collar,single,secondary,no,5252,yes,no,cellular,20,nov,232,2,183,2,failure,0
